Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,id,Composer,Artist,Licensed,Album_type,official_video
7,0.282506075,10.0,-7.461,0.0702,0.088121125,6.19e-06,0.003375,0.539,114.997,317902.0,34368607.0,562743.2481,,8926,2,,1,1.0,1
6,0.454756609,7.0,-6.186331556,0.232,4.17e-06,0.0,0.000949862,0.572,102.007,290000.0,21779234.0,123398.0,34663482.0,8927,3,20.0,0,2.0,0
9,0.217081801,4.0,-7.49,0.0599,0.047045881,2e-05,0.000766061,0.198,103.967,147692.0,21772246.0,198155.0,60364632.0,8928,2,37.0,1,1.0,1
8,0.340068392,5.0,-6.704,0.0895,0.009528128,0.00022,0.000543338,0.348,121.987,213933.0,19089868.0,130352.0,32955722.0,8929,2,,0,,0
6,0.398688256,10.0,-7.657,0.0551,0.188132517,3.4e-06,,0.482,114.994,253253.0,24219652.0,124280.0,74836616.0,8930,5,46.0,1,2.0,1
7,0.183250432,2.0,-9.663,0.0796,0.005177717,0.0,0.000433798,0.175,103.914,144947.0,1405353.0,56650.0,8304443.0,8931,6,23.0,1,1.0,1
8,0.308852823,1.0,-6.931,,0.085742309,,0.010218313,0.293,131.975,242027.0,9517656.0,51833.0,,8932,7,39.0,1,2.0,1
7,0.032768,8.0,-9.727,0.0627,0.036264691,0.0,0.000381078,0.426,134.048,213573.0,80729247.0,276286.0,108108398.0,8933,10,,1,2.0,1
7,0.107171875,4.0,-7.921,,0.059319,9.74e-06,0.002985984,0.315,95.98,197143.0,2752582.0,34562.0,18947298.0,8934,2,80.0,1,2.0,1
5,0.362536076,4.0,-5.956,,0.038272753,0.0,0.000586376,0.69,90.294,203907.0,11186097.0,67259.0,59923120.0,8935,5,26.0,1,2.0,0
3,0.693154125,7.0,-5.241,0.0758,0.005177717,0.0,0.000551368,0.624,95.989,223907.0,120609.0,4108.0,9149565.0,8936,6,88.0,1,1.0,1
7,0.045882712,8.0,-14.932,0.0462,0.114791256,9e-06,0.000820026,0.491,95.076,259124.0,77671366.62,55784.0,7039423.0,8937,0,,1,1.0,1
8,0.480048687,2.0,,0.0449,,0.0,,,133.955,212267.0,16316872.0,61753.0,12714682.0,8938,2,49.0,1,2.0,1
7,0.143055667,2.0,-8.952,0.075,0.00025124,0.0,0.000929714,0.877,119.923,,77671293.74,1229.0,395435.0,8939,0,61.0,0,1.0,0
3,0.198155287,1.0,-6.966,0.0293,0.192100033,2.95e-06,0.001295029,0.527528935,132.016,245013.0,9517656.0,562713.0006,19012635.0,8940,8,49.0,1,2.0,1
3,,5.0,-6.26857079,0.0323,0.006434856,0.000263,,0.405,85.03,272394.0,1449470227.0,8739290.0,1589532270.0,8941,8,42.0,1,2.0,1
6,0.251239591,2.0,-6.478,0.0368,0.000112679,1.13e-05,0.001124864,0.535178453,92.004,161124.0,156785307.0,1970784.0,1071584745.0,8942,7,33.0,1,,1
2,0.618470208,0.0,-5.866,0.0543,1.33e-08,5.79e-05,0.000393833,0.234,140.267,253587.0,59662.0,562712.3424,981404870.0,8943,8,90.0,0,2.0,0
0,0.435519512,6.0,-5.692,0.0371,2.34e-07,0.0,0.027818127,0.619,97.094,201726.0,296135529.0,581912.3053,752659809.0,8944,10,76.0,1,,0
7,0.259694072,5.0,-6.455,0.0336,0.015438249,0.0,0.001560896,0.872,130.014,193030.0,,,376045969.0,8945,6,2.0,1,2.0,1
5,0.40332063,,-5.29,0.0288,5.64e-09,2.26e-05,,0.821,112.115,173493.0,154323129.0,877176.0,,8946,7,48.0,1,2.0,1
3,0.173741112,2.0,-6.986,0.0895,8.24e-06,1.26e-06,,0.527219633,179.949,207357.0,89447329.0,557836.0,415683371.0,8947,10,38.0,1,2.0,1
5,0.159220088,10.0,,0.033,,0.00291,0.040001688,0.587,97.975,257563.0,14624.0,562712.3424,258475345.0,8948,5,75.0,0,2.0,0
0,0.438436387,10.0,-4.758,0.199,3.97e-05,,,0.407,169.152,,77688356.98,344391.0,341275107.0,8949,6,81.0,0,2.0,1
0,0.026730899,,-6.083,,0.726572699,0.0,,0.172,177.115,,78457959.0,2057945.0,174344273.0,8950,6,39.0,1,2.0,1
3,,1.0,,0.134,,0.0,,0.575,174.028,,872331461.0,4832737.0,,8951,5,,1,,0
5,0.030959144,5.0,-8.091,0.244,0.001331,0.0,0.000561516,0.296,110.898,191600.0,89017401.11,3054195.0,1150692722.0,8952,8,67.0,1,2.0,1
4,0.589780302,9.0,-2.787,0.0332,0.007880599,0.119,0.003241792,0.603554821,123.962,222160.0,,,1389243583.0,8953,2,86.0,1,1.0,1
9,0.299418309,6.0,-5.582,0.0643,3.79e-05,6.92e-05,0.00015313,0.542,122.668,267080.0,635252497.0,2204816.0,651428830.0,8954,2,,1,2.0,1
8,0.351895816,10.0,-4.233,0.0429,0.001404928,1.71e-05,0.00020123,0.638,125.911,235493.0,885996970.0,3015922.0,648916568.0,8955,0,2.0,1,2.0,1
8,0.262144,7.0,-8.415,,3.72e-12,0.00077,0.001030301,0.498,99.019,246960.0,195174056.0,568271.984,526013169.0,8956,6,63.0,1,2.0,1
4,0.029791,9.0,-10.164,,0.843908625,6.12e-05,0.001601613,0.125,111.893,240707.0,117392902.3,4683978.0,933966110.0,8957,5,48.0,0,2.0,1
7,0.457363901,1.0,-4.485,0.0383,1.56e-05,0.00138,0.001259712,0.6,127.986,,1057066266.0,4538290.0,1018031880.0,8958,5,58.0,1,2.0,1
9,0.012812904,9.0,-14.52,0.178,0.001367631,0.67,0.002197,0.197,140.02,196800.0,94277360.0,1169191.0,217186214.0,8959,6,35.0,1,,1
8,,,-8.408118217,0.361,0.157464,0.0,0.228099131,0.623,120.054,264000.0,1418634060.0,7031561.0,291644423.0,8960,6,11.0,1,1.0,1
8,0.303464448,10.0,-5.612,0.299,0.085766121,0.0,0.002197,0.774,,332240.0,1202918104.0,1717053.943,396374422.0,8961,5,,0,1.0,1
9,0.267089984,2.0,-5.522,0.353,0.060236288,0.0,0.160103007,0.721,123.979,191664.0,77677041.2,239476.0,14679203.0,8962,2,,0,2.0,1
7,0.461889917,7.0,-7.663,0.0814,0.046656,0.0,0.020123648,0.337,,237750.0,64732289.0,770572.0,30212295.0,8963,2,,1,2.0,1
9,0.430368875,9.0,-5.684,,4.36e-07,0.000451,0.018399744,0.567,110.008,,99776202.0,313239.0,111708736.0,8964,6,,0,2.0,0
6,0.508169592,1.0,-3.147,0.219,0.027240073,4.3e-06,0.014886936,0.721,176.073,,14334.0,337.0,246142850.0,8965,5,28.0,0,2.0,0
3,0.288804781,0.0,-5.662,0.336,0.080062991,0.0,0.026730899,0.549,99.915,184146.0,9008576.0,152734.0,7751951.0,8966,10,51.0,1,2.0,1
7,0.198943214,6.0,-9.474,,0.011543176,,,0.429,,326937.0,268014018.0,1488605.0,172179857.0,8967,6,38.0,0,1.0,0
8,0.201230056,10.0,-7.242,0.169,0.263374721,0.0,0.002744,0.52328671,124.041,263288.0,765035383.0,3431361.0,194790659.0,8968,2,,1,1.0,1
9,0.559476224,1.0,-6.192218711,0.0797,0.000469097,0.00387,,0.585,109.97,322347.0,140641090.0,1146290.0,215026398.0,8969,5,58.0,0,1.0,1
8,0.465484375,10.0,-6.18664845,0.077,2.92e-05,0.00526,0.029503629,0.605,,,20864328.0,420093.0,,8970,10,67.0,1,,1
6,0.382657176,7.0,-7.129,0.0411,0.000932575,0.0,0.027270901,0.404,92.006,182187.0,77671293.74,31.0,219067589.0,8971,2,79.0,0,3.0,0
8,0.435647607,0.0,-4.799,0.0587,0.017173512,0.0,0.000555412,0.56348618,,185527.0,2669393.0,562712.357,25263167.0,8972,0,24.0,1,2.0,1
9,0.304821217,10.0,-4.034,0.058,0.035155334,0.00652,0.001061208,0.39,93.987,,33643032.0,562741.3341,87667714.0,8973,3,,1,1.0,0
8,0.716917375,1.0,-3.112,0.0587,0.027011884,0.0,0.000125752,0.793,,201526.0,119864959.3,4782110.0,589683929.0,8974,0,,1,2.0,1
7,0.246491883,9.0,-6.063,,0.025153757,0.0,0.108531333,0.251,,336149.0,,,229626806.0,8975,6,34.0,0,1.0,1
8,0.310288733,10.0,-2.825,0.228,0.007880599,0.000316,,0.602715811,179.951,243623.0,19165343.0,218958.0,21781608.0,8976,4,51.0,0,2.0,0
8,0.586376253,10.0,-3.247,0.23,0.027928257,0.0,0.009129329,0.593634883,81.536,200337.0,77357932.0,563063.0967,155011496.0,8977,4,20.0,1,2.0,1
7,0.167284151,1.0,-7.034,0.103,0.003375,1.15e-06,0.000452985,0.351,129.972,300188.0,317814524.0,1458383.0,154545282.0,8978,2,,0,1.0,1
7,0.341532099,,-5.048,0.0466,1.56e-05,3.74e-06,,0.512,139.927,194571.0,12556242.0,84075.0,21844490.0,8979,2,36.0,0,2.0,0
9,0.368601813,5.0,-6.771,0.211,0.295408296,0.0,0.001331,0.686,122.491,160893.0,38376955.0,310075.0,63552095.0,8980,5,19.0,1,,1
8,0.433798093,9.0,-4.889,0.106,0.000935441,,0.002248091,0.898,175.903,,,,53515790.0,8981,6,2.0,1,2.0,1
9,0.3022111,9.0,-7.061,0.0748,9.21e-07,0.000127,0.0004601,0.519,135.999,176333.0,77671800.93,106536.0,8221806.0,8982,2,61.0,1,2.0,1
5,0.158340421,7.0,-7.731,,0.430368875,,0.000901429,0.765,88.127,186307.0,10158966.0,102172.0,15180140.0,8983,4,13.0,1,2.0,1
7,0.776151559,4.0,-4.041,0.112,0.002299968,3.74e-05,0.000771095,0.488,134.918,200107.0,3381852.0,26725.0,50748045.0,8984,8,34.0,1,2.0,1
9,0.827936019,6.0,-2.762,0.274,0.001601613,0.0,0.000265848,0.805,,,440402928.0,2439619.0,211760104.0,8985,2,15.0,0,,1
7,0.633839779,6.0,-4.157,0.146,0.075151448,0.00275,0.003723875,0.575397491,88.024,176573.0,77672242.95,131307.0,4450015.0,8986,5,16.0,1,2.0,1
4,0.796597983,2.0,-4.468,0.0839,1.9e-05,0.0,0.000958585,0.88,146.097,258432.0,185028152.9,6604136.0,,8987,2,67.0,1,2.0,1
8,0.145531576,6.0,-6.189489243,,0.000253636,0.0,9.54e-05,0.539804073,94.993,235613.0,1748130744.0,11819007.0,936540661.0,8988,2,1.0,1,2.0,1
7,0.500566184,0.0,-6.186705141,0.0522,3.37e-05,2.59e-05,,0.356,139.994,220454.0,85200086.63,2657601.0,751186246.0,8989,2,18.0,0,2.0,0
5,0.377933067,,-6.976,0.0566,0.005735339,,,0.316,113.778,163805.0,77689513.54,352018.0,,8990,5,56.0,0,1.0,1
5,0.486315542,0.0,-4.084,0.0451,0.006644672,0.0,,0.574,92.207,211760.0,80890652.68,1994311.0,978897060.0,8991,4,12.0,1,2.0,1
6,0.132651,8.0,,0.0633,,2.46e-05,0.001404928,,122.964,240507.0,111132363.0,787007.0,,8992,10,75.0,1,,1
9,0.225866529,1.0,-4.402,0.0694,0.000768575,1.21e-06,0.024642171,0.707,109.725,292593.0,236052447.0,572502.9119,362292694.0,8993,2,90.0,1,2.0,1
8,0.478211768,,-5.545,0.141,0.000161879,0.0,0.038614472,0.842,116.492,220319.0,90090646.0,563265.5832,229025606.0,8994,6,19.0,1,2.0,1
6,0.478211768,1.0,-5.347,0.0853,0.009663597,,0.005929741,0.553844603,112.176,270635.0,4424117.0,107423.0,16109019.0,8995,2,39.0,1,1.0,1
6,0.306182024,10.0,-7.434,0.107,0.097744099,0.0,0.017173512,0.736,152.051,180902.0,77671440.22,70405.0,11428418.0,8996,10,23.0,1,1.0,1
2,0.545338513,10.0,-6.186279009,0.0335,2.01e-08,0.0,0.000114791,0.506,109.952,,914989.0,21710.0,,8997,3,,0,2.0,0
3,0.594772334,5.0,-2.729,0.0618,0.024952384,,0.000262144,0.681,82.014,190947.0,713176007.0,6438254.0,1336763515.0,8998,10,38.0,1,2.0,1
4,0.571787,0.0,,,,0.0,0.001643032,0.728,182.162,193000.0,398904222.0,6115349.0,701344250.0,8999,3,,1,2.0,1
3,0.571787,9.0,-4.106,0.14,0.000525558,0.0,0.001481544,0.609,170.094,186635.0,377032971.0,3061311.0,,9000,8,,1,2.0,1
1,0.155720872,0.0,-5.527,0.059,2.57e-06,0.0,0.078953589,0.405,139.256,203507.0,164548972.0,566055.501,381267559.0,9001,10,64.0,1,2.0,1
3,0.738763264,,-4.947,,2.75e-08,0.0,8.12e-05,0.560837798,,158667.0,296594904.0,582000.7883,300029001.0,9002,0,93.0,0,,0
3,0.716917375,1.0,,0.0832,,0.0,0.005359375,0.59,183.825,213093.0,60749453.0,665204.0,,9003,6,63.0,1,2.0,1
1,0.712121957,9.0,-4.18,0.0556,4.74e-11,0.0,0.001092727,0.0794,124.113,226680.0,194994719.0,1361328.0,201081673.0,9004,8,93.0,1,2.0,1
3,,,-6.186311288,0.0695,2.57e-06,0.0,0.001771561,0.58,107.936,169667.0,77866537.5,777992.0,306893336.0,9005,10,90.0,1,,1
3,0.647214625,8.0,-4.518,0.0472,8.62e-09,0.0,0.065939264,0.691,110.01,178600.0,79281616.0,563089.8392,256229306.0,9006,4,80.0,0,2.0,1
4,0.786330467,5.0,-3.763,0.044,9.41e-07,0.0,0.000176558,0.765,136.01,216013.0,80743949.44,1963185.0,545175335.0,9007,10,90.0,1,,1
2,0.743677416,1.0,-3.677,,2.01e-08,9.26e-06,,0.584801978,172.977,211520.0,79255852.82,1570688.0,593116852.0,9008,2,,1,2.0,1
2,0.377933067,6.0,-4.559,0.0441,7.08e-06,,0.002406104,0.152,,225787.0,26270793.0,300337.0,140714473.0,9009,6,42.0,1,2.0,1
6,0.547343432,,-5.379,0.0334,2.71e-07,4.87e-06,1.05e-05,0.553294982,119.965,182693.0,126807047.0,564248.8405,342014168.0,9010,8,49.0,1,2.0,1
1,0.178453547,4.0,-6.224249873,0.0272,0.002985984,0.0,0.002924207,0.209,137.715,267653.0,224765458.0,1507202.0,337615623.0,9011,4,35.0,1,2.0,1
4,0.712121957,9.0,-3.681,0.0921,0.031524028,4.41e-05,9.26e-06,0.673,104.031,,159367874.0,1135251.0,382524246.0,9012,6,90.0,1,2.0,0
8,0.383722653,,-5.603,0.0296,8.74e-09,0.000112,0.000142237,0.957,131.949,149251.0,749615.0,38034.0,,9013,10,,1,1.0,1
1,0.029503629,7.0,-13.694,0.091,0.295591442,,0.001520875,0.235,,52600.0,2627848.0,76571.0,84131201.0,9014,10,90.0,0,2.0,1
7,0.311283204,10.0,-6.884,0.0396,8.12e-08,0.00585,0.002197,0.674,123.045,206701.0,77688680.31,346557.0,35001882.0,9015,7,76.0,1,1.0,0
7,0.515849608,,-5.797,0.0583,0.00078123,0.0,0.334255384,0.54623872,124.022,229360.0,253293645.0,1423081.0,981156901.0,9016,2,34.0,0,2.0,1
1,0.189119224,6.0,-6.379153694,0.31,0.014886936,0.0,0.006751269,0.536753943,92.791,207187.0,297730894.0,1487897.0,,9017,6,57.0,1,2.0,0
5,0.318611987,1.0,-5.693,0.115,0.142236648,0.0,0.012977875,0.713,,232000.0,,,475108514.0,9018,2,13.0,1,2.0,1
8,0.155720872,0.0,-5.784,,0.147197952,0.0,0.000860085,0.828,109.97,266840.0,242864715.0,1084777.0,348693813.0,9019,6,,1,,1
6,0.137388096,8.0,-6.446,0.0413,0.026198073,0.000127,0.000220349,0.535687467,94.02,220853.0,128845443.0,545585.0,186670926.0,9020,4,,1,2.0,1
7,0.273359449,0.0,-5.356,0.0338,0.288804781,0.0,0.001367631,0.669,129.992,254533.0,228001526.0,1120397.0,196771179.0,9021,0,38.0,1,2.0,0
5,0.310288733,5.0,-6.384002597,0.0393,0.015252992,,0.049836032,0.248,124.91,251627.0,158165546.0,904099.0,208977128.0,9022,8,83.0,0,2.0,1
6,,,,0.0766,,2.96e-05,0.003511808,0.588,126.051,234360.0,77750139.96,574380.0,,9023,8,58.0,1,2.0,1
6,0.187149248,8.0,-5.799,0.0326,1.8e-05,0.0,0.200201625,0.546205484,139.982,214726.0,59357571.0,408537.0,,9024,2,90.0,1,,1
6,0.686128968,4.0,-6.186284689,0.0595,4.69e-07,0.00771,0.025412184,0.875,128.016,232800.0,,,185851500.0,9025,7,,0,2.0,0
0,0.400315553,10.0,-4.008,0.0338,0.002863288,0.000162,,0.155,113.26,241067.0,78691741.72,1354675.0,495979508.0,9026,5,,0,2.0,1
1,,5.0,-6.423095713,0.149,0.018191447,0.00261,0.001295029,0.361,183.932,230027.0,77701308.92,415901.0,230187850.0,9027,8,15.0,0,,1
7,0.39339367,6.0,-5.447,,1.92e-08,,0.007529536,0.197,101.033,233966.0,77671293.77,4119.0,23759988.0,9028,2,42.0,0,1.0,0
4,0.445943744,8.0,-5.773,0.0389,0.005735339,1.1e-05,0.000605496,0.188,133.01,188827.0,77671306.0,30790.0,4745891.0,9029,10,18.0,0,1.0,1
4,0.592704,7.0,-6.964,0.0377,4.48e-13,0.828,0.166375,0.201,108.993,343878.0,,,,9030,6,38.0,0,1.0,0
6,0.399313679,8.0,-5.353,0.0307,0.164566592,0.0,0.001404928,0.539,119.982,299827.0,349528331.0,2224774.0,,9031,0,93.0,1,2.0,1
6,0.636056,7.0,-6.820490474,0.0345,0.047045881,1.33e-06,,0.529788742,120.042,,80138449.09,1823183.0,71010138.0,9032,3,39.0,1,2.0,1
6,0.032157432,,-9.196,,0.465484375,0.0,0.001643032,0.585,104.983,228969.0,80267337.0,671310.0,87243405.0,9033,2,31.0,1,1.0,1
3,0.535387328,8.0,-4.801,0.0535,0.003944312,0.0,0.015625,0.563450161,160.1,281856.0,37809772.0,423846.0,36281900.0,9034,4,85.0,1,2.0,1
2,0.185193,9.0,-5.602,0.0775,0.05829018,0.0,,0.54950277,169.702,312893.0,146463651.0,976918.0,,9035,10,23.0,1,2.0,1
6,0.154854153,,-7.843,,0.601211584,3.34e-06,0.001259712,0.481,,298771.0,279130401.0,578822.0719,,9036,10,80.0,1,1.0,1
1,0.122023936,8.0,-7.421,0.0262,0.203297472,0.0,0.002299968,0.453,89.839,251819.0,483433009.0,2301071.0,70725769.0,9037,10,90.0,1,,1
4,0.251239591,6.0,-6.934,,0.332812557,0.0,0.002352637,0.697,89.975,263152.0,87878635.0,478257.0,41740843.0,9038,2,35.0,1,2.0,1
6,0.262144,2.0,-8.726,0.025,0.132049495,0.00139,,0.501199684,,260537.0,743948623.0,3608702.0,84413845.0,9039,4,42.0,1,,1
2,0.167284151,8.0,-7.351,,0.275894451,,0.001906624,0.556,,286380.0,213592427.0,569984.0926,54933147.0,9040,2,80.0,1,3.0,1
6,0.359425431,10.0,-4.79,0.0846,2.15e-05,0.0,,0.826,89.89,156319.0,77689878.56,354358.0,17899601.0,9041,3,88.0,1,1.0,0
4,0.614125,10.0,-3.952,0.183,1.48e-06,,0.008741816,0.542,170.01,307676.0,1300861371.0,19663558.0,268319144.0,9042,5,,0,2.0,1
8,0.582182875,6.0,-4.961,0.11,0.000343,3.94e-06,0.000208528,0.797,,150000.0,28064639.0,562729.1821,66285945.0,9043,2,53.0,0,2.0,1
1,0.438976,6.0,,0.264,,3.3e-06,,0.601,103.909,132228.0,836725.0,1520.0,2270706.0,9044,5,,0,1.0,1
5,0.320013504,7.0,-4.595,0.0585,0.016003008,,0.373248,0.466,96.097,,52218892.0,1771638.0,254167623.0,9045,7,85.0,1,,1
6,0.660776311,,-5.531,0.0689,0.057013177,0.00708,0.002406104,0.539,115.0,229439.0,38657798.0,358296.0,91148816.0,9046,6,67.0,1,2.0,0
1,0.575930368,4.0,-4.195,0.0596,3.63e-11,0.000784,0.008365427,0.558,165.983,177150.0,77671295.01,14463.0,19278388.0,9047,6,70.0,0,2.0,1
5,0.529657867,10.0,-3.517,0.083,5.36e-08,1.69e-06,0.000189119,0.387,115.0,,45461924.0,864326.0,493323104.0,9048,10,32.0,1,2.0,1
2,0.513922401,5.0,-5.424,,0.011239424,0.0,0.027270901,0.491,,189307.0,1069618.0,7179.0,21313220.0,9049,10,48.0,1,2.0,1
6,0.406869021,,-5.055,0.0357,0.041781923,1.87e-06,0.001601613,0.635,127.024,229400.0,182056717.0,908591.0,286538088.0,9050,8,90.0,1,2.0,1
0,0.189119224,,-5.305,0.0315,0.002924207,0.0,0.001331,0.406,,196800.0,189413468.0,692368.0,372926124.0,9051,2,67.0,1,,1
1,0.313046839,,-4.802,0.0324,0.005451776,0.0,0.001092727,0.563432154,184.075,212030.0,33388056.0,215320.0,100704547.0,9052,10,,1,2.0,1
3,0.585929339,,-2.832,0.0782,0.025426539,0.0,,0.638,,220573.0,77671789.71,105744.0,156127963.0,9053,4,82.0,1,,1
2,0.195112,3.0,-6.658,0.029,0.239483061,1.72e-05,,0.303,,178147.0,36667427.0,331622.0,151083877.0,9054,10,19.0,1,2.0,1
4,0.205379,4.0,-5.014,0.028,0.269586136,0.0,0.025672375,0.579,137.071,204200.0,1427211.0,18855.0,144220354.0,9055,5,38.0,0,2.0,1
3,0.506261573,5.0,-4.926,0.0334,0.012167,0.0,0.002299968,0.595,135.973,,,,37240061.0,9056,2,13.0,1,2.0,1
6,0.502459875,6.0,-6.652,,0.028372625,9.41e-06,0.001295029,0.64,135.939,219160.0,163560281.0,746902.0,136884317.0,9057,0,3.0,1,2.0,1
1,0.729,,-4.249,,0.037666155,1.09e-05,0.038958219,0.573645837,176.962,284960.0,10574020.0,56659.0,98496932.0,9058,10,58.0,1,2.0,1
8,0.242970624,7.0,-4.932,0.0929,0.047073917,0.0,0.001124864,0.277,92.984,189080.0,8305753.0,128233.0,28573833.0,9059,8,52.0,1,1.0,1
7,0.306182024,10.0,-6.186394263,0.0366,9.13e-06,0.0,0.004826809,0.711,123.055,153865.0,22947274.0,302504.0,176673668.0,9060,7,51.0,1,1.0,1
7,0.334255384,10.0,-5.258,,6.81e-10,0.0,0.000197137,0.777,121.46,210643.0,7568885.0,38422.0,31530478.0,9061,6,63.0,0,1.0,1
2,0.198155287,0.0,-4.762,0.0274,0.001157625,0.0,0.000340068,0.4,82.071,267933.0,153198537.0,937746.0,312690593.0,9062,10,75.0,1,1.0,1
4,0.541343375,10.0,-3.904,0.0325,1.86e-05,0.0,0.024389,0.485,115.95,208427.0,8256543.0,24549.0,38107491.0,9063,4,23.0,0,3.0,0
4,0.721734273,2.0,-6.186342019,0.0323,5e-06,0.0,0.005088448,0.661,124.007,,7825041.0,18133.0,28446711.0,9064,1,13.0,0,,0
6,0.379503424,6.0,-3.895,0.0479,1.26e-09,0.0,0.032461759,0.763,123.072,135661.0,1274542.0,24665.0,13436144.0,9065,10,18.0,1,1.0,0
2,0.491169069,0.0,,0.0335,,0.0,,0.342,101.023,217067.0,471959.0,3053.0,17852009.0,9066,6,37.0,1,3.0,1
4,0.011543176,4.0,-10.029,0.0256,0.667627624,0.0,,0.339,91.025,131187.0,129918.0,1650.0,7558089.0,9067,6,5.0,1,1.0,1
4,0.434292284,8.0,-4.819,0.0388,1.4e-05,0.0,0.003112136,0.109,100.993,226513.0,54949.0,562712.3424,766385.0,9068,6,16.0,0,,0
6,0.601211584,9.0,-7.649,0.335,0.027543608,0.0,0.052313624,0.335,126.677,141505.0,40195398.0,562761.751,270408673.0,9069,6,54.0,1,1.0,0
8,0.704969,1.0,-6.267237169,,0.006331625,0.00417,,0.437,127.996,150675.0,1383310.0,38300.0,37403178.0,9070,4,1.0,1,1.0,1
8,0.575930368,5.0,-6.198801013,,0.000988048,0.0,0.444194947,0.539653463,99.502,149577.0,6599775.0,168143.0,,9071,0,8.0,0,,0
8,0.286191179,6.0,-8.322,0.238,0.022665187,,0.037259704,0.504,94.955,166896.0,7302388.0,191503.0,,9072,0,23.0,0,,1
8,0.356417793,10.0,-6.061,0.0974,0.067027646,2.25e-06,0.000926859,0.678,130.964,,3152895.0,85516.0,18167702.0,9073,0,,1,1.0,1
8,0.191102976,0.0,-8.763,0.29,0.000152273,1.33e-05,0.054439939,0.613,117.931,141509.0,568313.0,24056.0,4629057.0,9074,2,39.0,1,1.0,1
9,0.567663552,,-6.432,,0.074676328,0.0013,,0.912,124.947,163200.0,9321575.0,167022.0,39239035.0,9075,4,,1,1.0,0
7,0.111980168,1.0,-10.433,0.107,0.00025484,0.0,,0.845,124.069,127742.0,1419122.0,30816.0,22389488.0,9076,7,16.0,1,1.0,1
5,0.359425431,8.0,-7.572,0.336,0.101177426,0.0,0.012008989,0.666,116.994,131318.0,16613313.0,264188.0,41165264.0,9077,5,28.0,0,1.0,0
9,,6.0,-6.191347162,0.279,0.000400316,1.3e-05,0.000783777,0.646,129.978,148615.0,77671347.85,50510.0,14271802.0,9078,10,54.0,1,1.0,1
6,0.322760591,0.0,-6.666,0.358,0.095443993,0.0,0.045118016,0.687,78.312,190587.0,77671294.39,11572.0,3574594.0,9079,10,90.0,1,2.0,1
7,0.283593393,10.0,-4.996,0.0504,0.025672375,8.53e-05,0.000783777,0.336,87.962,201184.0,77671309.69,33611.0,,9080,10,,1,2.0,1
7,0.567663552,7.0,-5.191,0.071,0.001157625,0.0,,0.556544388,125.002,218368.0,12073209.0,111698.0,75480525.0,9081,4,80.0,0,2.0,1
2,0.284668536,7.0,-7.416,0.0733,0.097300629,0.0,,0.0625,109.862,230923.0,42685005.0,562771.4959,107781390.0,9082,3,,1,2.0,1
7,0.362467097,9.0,-6.331101646,,0.011239424,,,0.392,123.003,192688.0,25894176.0,144212.0,51947500.0,9083,3,49.0,1,2.0,0
7,0.340068392,8.0,-9.676,,0.185193,0.0,0.001331,0.356,92.915,234446.0,1048604.0,19152.0,28405260.0,9084,5,90.0,1,2.0,1
7,0.398688256,,-7.597,0.0641,0.002515456,0.000345,0.000426958,0.333,120.02,175627.0,156520.0,5567.0,,9085,2,1.0,0,2.0,1
4,0.385828352,3.0,-4.667,0.0446,8.17e-05,2.32e-06,0.001030301,0.178,83.021,226808.0,63010134.0,287218.0,38902571.0,9086,7,58.0,1,2.0,0
9,0.179406144,1.0,-8.122,0.137,0.006859,0.000267,0.000806954,0.162,95.51,122373.0,3981373.0,30365.0,22093614.0,9087,2,,0,2.0,1
8,0.322828856,9.0,-6.818,0.184,0.000259694,0.0,0.059776471,0.336,120.022,310625.0,19879327.0,197183.0,22397462.0,9088,8,52.0,1,2.0,1
5,0.115501303,5.0,-7.872,0.232,0.000512,,0.012487168,0.681,179.946,,31013763.0,282353.0,37176659.0,9089,2,1.0,1,1.0,1
8,0.373159578,9.0,-5.777,0.032,0.061524053,,0.000168197,0.789,,245056.0,865653197.0,1011270.631,,9090,8,56.0,1,2.0,1
8,0.192100033,5.0,-6.742,0.126,0.006229504,0.000404,1.7e-05,0.969,167.637,,27164010.0,80743.0,105714879.0,9091,7,,0,2.0,1
6,0.423564751,0.0,-3.985,0.0466,0.011697083,0.0,0.101194696,0.554,140.039,,533874937.0,2223027.0,132938439.0,9092,5,90.0,0,2.0,1
3,0.117649,5.0,-6.334,0.048,1.51e-05,3.14e-06,0.000932575,0.339,170.003,182201.0,90897290.0,316745.0,43306521.0,9093,2,,1,2.0,1
7,0.233744896,10.0,-6.024,0.027,6.16e-05,0.00174,0.707347971,0.542496169,102.578,476200.0,719453047.0,1300254.0,75078630.0,9094,7,,0,2.0,1
6,0.119823157,6.0,-6.518,0.0376,3.01e-05,2.72e-05,,0.686,173.732,323707.0,155386370.0,340577.0,50772513.0,9095,3,52.0,1,2.0,1
8,0.295408296,4.0,-4.254,0.357,0.051478848,0.0,,0.743,150.181,157419.0,78427978.33,1225223.0,95208999.0,9096,6,35.0,1,,1
4,0.392223168,6.0,-6.197,,0.005639752,0.0,0.010360232,0.539682586,88.947,255040.0,27942553.0,169324.0,71256400.0,9097,7,86.0,0,2.0,1
8,0.041781923,6.0,-14.425,0.299,0.003241792,0.0,0.000377933,0.961,80.024,169195.0,8156355.0,82197.0,30675094.0,9098,2,,0,2.0,0
